order_details_id,order_id,order_date,order_time,item_id
6828,3015,2/20/23,12:59:05 PM,101
6829,3016,2/20/23,1:07:02 PM,126
6830,3016,2/20/23,1:07:02 PM,113
6831,3017,2/20/23,1:09:41 PM,124
6832,3018,2/20/23,1:12:40 PM,116
6833,3018,2/20/23,1:12:40 PM,104
6834,3018,2/20/23,1:12:40 PM,125
6835,3018,2/20/23,1:12:40 PM,128
6836,3018,2/20/23,1:12:40 PM,111
6837,3018,2/20/23,1:12:40 PM,131
6838,3018,2/20/23,1:12:40 PM,114
6839,3019,2/20/23,1:15:28 PM,101
6840,3020,2/20/23,1:17:11 PM,123
6841,3021,2/20/23,1:23:48 PM,106
6842,3022,2/20/23,1:24:12 PM,116
6843,3022,2/20/23,1:24:12 PM,102
6844,3022,2/20/23,1:24:12 PM,103
6845,3022,2/20/23,1:24:12 PM,132
6846,3023,2/20/23,1:29:47 PM,118
6847,3023,2/20/23,1:29:47 PM,120
6848,3024,2/20/23,1:35:59 PM,101
6849,3025,2/20/23,1:37:52 PM,107
6850,3026,2/20/23,1:38:14 PM,102
6851,3026,2/20/23,1:38:14 PM,117
6852,3026,2/20/23,1:38:14 PM,130
6853,3026,2/20/23,1:38:14 PM,NULL
6854,3027,2/20/23,1:41:20 PM,108
6855,3027,2/20/23,1:41:20 PM,129
6856,3027,2/20/23,1:41:20 PM,123
6857,3027,2/20/23,1:41:20 PM,106
6858,3028,2/20/23,1:48:58 PM,129
6859,3029,2/20/23,1:55:24 PM,102
6860,3029,2/20/23,1:55:24 PM,113
6861,3029,2/20/23,1:55:24 PM,119
6862,3029,2/20/23,1:55:24 PM,130
6863,3030,2/20/23,1:59:16 PM,102
6864,3030,2/20/23,1:59:16 PM,108
6865,3030,2/20/23,1:59:16 PM,111
6866,3030,2/20/23,1:59:16 PM,119
6867,3031,2/20/23,2:06:14 PM,101
6868,3031,2/20/23,2:06:14 PM,104
6869,3031,2/20/23,2:06:14 PM,105
6870,3032,2/20/23,2:08:19 PM,117
6871,3032,2/20/23,2:08:19 PM,119
6872,3032,2/20/23,2:08:19 PM,119
6873,3032,2/20/23,2:08:19 PM,120
6874,3033,2/20/23,2:54:29 PM,110
6875,3034,2/20/23,2:55:08 PM,124
6876,3034,2/20/23,2:55:08 PM,106
6877,3034,2/20/23,2:55:08 PM,114
6878,3035,2/20/23,3:07:45 PM,107
6879,3035,2/20/23,3:07:45 PM,128
6880,3036,2/20/23,3:14:47 PM,116
6881,3036,2/20/23,3:14:47 PM,104
6882,3037,2/20/23,3:16:15 PM,101
6883,3037,2/20/23,3:16:15 PM,109
6884,3038,2/20/23,3:46:43 PM,104
6885,3038,2/20/23,3:46:43 PM,113
6886,3039,2/20/23,3:48:51 PM,108
6887,3039,2/20/23,3:48:51 PM,129
6888,3040,2/20/23,4:09:58 PM,112
6889,3040,2/20/23,4:09:58 PM,114
6890,3041,2/20/23,4:25:39 PM,101
6891,3041,2/20/23,4:25:39 PM,104
6892,3041,2/20/23,4:25:39 PM,113
6893,3041,2/20/23,4:25:39 PM,122
6894,3042,2/20/23,4:30:09 PM,117
6895,3042,2/20/23,4:30:09 PM,129
6896,3042,2/20/23,4:30:09 PM,111
6897,3042,2/20/23,4:30:09 PM,106
6898,3043,2/20/23,4:46:25 PM,102
6899,3043,2/20/23,4:46:25 PM,109
6900,3044,2/20/23,5:10:25 PM,102
6901,3045,2/20/23,5:27:46 PM,102
6902,3045,2/20/23,5:27:46 PM,113
6903,3046,2/20/23,5:35:34 PM,132
6904,3047,2/20/23,5:42:09 PM,101
6905,3047,2/20/23,5:42:09 PM,116
6906,3047,2/20/23,5:42:09 PM,122
6907,3047,2/20/23,5:42:09 PM,132
6908,3048,2/20/23,5:45:15 PM,113
6909,3048,2/20/23,5:45:15 PM,121
6910,3048,2/20/23,5:45:15 PM,114
6911,3049,2/20/23,5:49:20 PM,118
6912,3050,2/20/23,5:54:22 PM,102
6913,3050,2/20/23,5:54:22 PM,117
6914,3050,2/20/23,5:54:22 PM,119
6915,3051,2/20/23,5:57:09 PM,113
6916,3051,2/20/23,5:57:09 PM,120
6917,3052,2/20/23,5:57:21 PM,132
6918,3053,2/20/23,5:58:01 PM,115
6919,3053,2/20/23,5:58:01 PM,124
6920,3053,2/20/23,5:58:01 PM,128
6921,3053,2/20/23,5:58:01 PM,132
6922,3054,2/20/23,6:04:47 PM,104
6923,3054,2/20/23,6:04:47 PM,126
6924,3055,2/20/23,6:42:15 PM,129
6925,3055,2/20/23,6:42:15 PM,111
6926,3055,2/20/23,6:42:15 PM,131
6927,3056,2/20/23,7:01:48 PM,123
6928,3057,2/20/23,7:17:04 PM,127
6929,3058,2/20/23,7:19:17 PM,125
6930,3058,2/20/23,7:19:17 PM,109
6931,3058,2/20/23,7:19:17 PM,121
6932,3059,2/20/23,7:26:34 PM,107
6933,3059,2/20/23,7:26:34 PM,102
6934,3060,2/20/23,7:36:58 PM,102
6935,3060,2/20/23,7:36:58 PM,113
6936,3061,2/20/23,7:42:12 PM,102
6937,3061,2/20/23,7:42:12 PM,131
6938,3062,2/20/23,7:51:17 PM,130
6939,3063,2/20/23,8:03:43 PM,125
6940,3063,2/20/23,8:03:43 PM,128
6941,3063,2/20/23,8:03:43 PM,132
6942,3064,2/20/23,8:06:45 PM,119
6943,3065,2/20/23,8:12:13 PM,102
6944,3065,2/20/23,8:12:13 PM,118
6945,3065,2/20/23,8:12:13 PM,123
6946,3066,2/20/23,8:12:43 PM,103
6947,3066,2/20/23,8:12:43 PM,112
6948,3067,2/20/23,8:22:25 PM,102
6949,3067,2/20/23,8:22:25 PM,128
6950,3067,2/20/23,8:22:25 PM,105
6951,3067,2/20/23,8:22:25 PM,123
6952,3068,2/20/23,8:45:09 PM,108
6953,3069,2/20/23,8:47:39 PM,110
6954,3069,2/20/23,8:47:39 PM,113
6955,3070,2/20/23,9:02:16 PM,113
6956,3071,2/20/23,9:14:34 PM,108
6957,3071,2/20/23,9:14:34 PM,109
6958,3071,2/20/23,9:14:34 PM,113
6959,3071,2/20/23,9:14:34 PM,118
6960,3072,2/20/23,9:28:46 PM,108
6961,3072,2/20/23,9:28:46 PM,108
6962,3072,2/20/23,9:28:46 PM,130
6963,3072,2/20/23,9:28:46 PM,106
6964,3073,2/20/23,9:36:46 PM,125
6965,3074,2/20/23,9:39:19 PM,101
6966,3074,2/20/23,9:39:19 PM,102
6967,3075,2/20/23,10:11:07 PM,116
6968,3075,2/20/23,10:11:07 PM,117
6969,3075,2/20/23,10:11:07 PM,128
6970,3076,2/20/23,10:12:20 PM,125
6971,3076,2/20/23,10:12:20 PM,110
6972,3076,2/20/23,10:12:20 PM,117
6973,3077,2/20/23,10:17:15 PM,106
6974,3078,2/21/23,11:43:29 AM,128
6975,3079,2/21/23,12:04:27 PM,107
6976,3080,2/21/23,12:23:18 PM,107
6977,3080,2/21/23,12:23:18 PM,111
6978,3080,2/21/23,12:23:18 PM,113
6979,3080,2/21/23,12:23:18 PM,105
6980,3081,2/21/23,12:35:15 PM,111
6981,3082,2/21/23,12:37:30 PM,101
6982,3082,2/21/23,12:37:30 PM,101
6983,3082,2/21/23,12:37:30 PM,116
6984,3082,2/21/23,12:37:30 PM,109
6985,3082,2/21/23,12:37:30 PM,127
6986,3082,2/21/23,12:37:30 PM,111
6987,3082,2/21/23,12:37:30 PM,105
6988,3082,2/21/23,12:37:30 PM,122
6989,3082,2/21/23,12:37:30 PM,106
6990,3083,2/21/23,12:43:43 PM,124
6991,3083,2/21/23,12:43:43 PM,125
6992,3083,2/21/23,12:43:43 PM,125
6993,3084,2/21/23,12:44:07 PM,102
6994,3084,2/21/23,12:44:07 PM,127
6995,3085,2/21/23,12:49:36 PM,112
6996,3086,2/21/23,12:57:21 PM,128
6997,3087,2/21/23,12:59:13 PM,108
6998,3087,2/21/23,12:59:13 PM,126
6999,3088,2/21/23,1:20:12 PM,121
7000,3088,2/21/23,1:20:12 PM,114
7001,3089,2/21/23,1:42:51 PM,107
7002,3089,2/21/23,1:42:51 PM,106
7003,3089,2/21/23,1:42:51 PM,114
7004,3090,2/21/23,2:03:29 PM,108
7005,3090,2/21/23,2:03:29 PM,124
7006,3090,2/21/23,2:03:29 PM,109
7007,3090,2/21/23,2:03:29 PM,111
7008,3091,2/21/23,2:04:59 PM,130
7009,3091,2/21/23,2:04:59 PM,106
7010,3092,2/21/23,2:41:55 PM,126
7011,3092,2/21/23,2:41:55 PM,127
7012,3092,2/21/23,2:41:55 PM,105
7013,3093,2/21/23,3:07:39 PM,109
7014,3094,2/21/23,3:10:02 PM,107
7015,3095,2/21/23,3:11:34 PM,101
7016,3095,2/21/23,3:11:34 PM,115
7017,3095,2/21/23,3:11:34 PM,104
7018,3095,2/21/23,3:11:34 PM,125
7019,3095,2/21/23,3:11:34 PM,120
7020,3095,2/21/23,3:11:34 PM,106
7021,3095,2/21/23,3:11:34 PM,106
7022,3096,2/21/23,3:12:31 PM,125
7023,3096,2/21/23,3:12:31 PM,128
7024,3097,2/21/23,3:25:30 PM,101
7025,3097,2/21/23,3:25:30 PM,115
7026,3097,2/21/23,3:25:30 PM,119
7027,3098,2/21/23,3:26:00 PM,127
7028,3098,2/21/23,3:26:00 PM,122
7029,3099,2/21/23,3:37:24 PM,127
7030,3100,2/21/23,3:41:20 PM,114
7031,3101,2/21/23,4:12:23 PM,107
7032,3101,2/21/23,4:12:23 PM,116
7033,3101,2/21/23,4:12:23 PM,125
7034,3101,2/21/23,4:12:23 PM,122
7035,3102,2/21/23,4:32:10 PM,107
7036,3102,2/21/23,4:32:10 PM,108
7037,3102,2/21/23,4:32:10 PM,130
7038,3103,2/21/23,4:37:19 PM,101
7039,3104,2/21/23,4:45:25 PM,106
7040,3105,2/21/23,4:46:37 PM,107
7041,3105,2/21/23,4:46:37 PM,125
7042,3105,2/21/23,4:46:37 PM,127
7043,3106,2/21/23,5:16:04 PM,117
7044,3107,2/21/23,5:26:20 PM,120
7045,3107,2/21/23,5:26:20 PM,105
7046,3108,2/21/23,5:28:57 PM,101
7047,3108,2/21/23,5:28:57 PM,112
7048,3108,2/21/23,5:28:57 PM,122
7049,3108,2/21/23,5:28:57 PM,106
7050,3109,2/21/23,5:30:27 PM,102
7051,3109,2/21/23,5:30:27 PM,125
7052,3109,2/21/23,5:30:27 PM,132
7053,3110,2/21/23,5:54:51 PM,108
7054,3111,2/21/23,6:11:42 PM,116
7055,3111,2/21/23,6:11:42 PM,106
7056,3112,2/21/23,6:12:32 PM,115
7057,3112,2/21/23,6:12:32 PM,125
7058,3112,2/21/23,6:12:32 PM,127
7059,3112,2/21/23,6:12:32 PM,132
7060,3113,2/21/23,6:13:22 PM,116
7061,3113,2/21/23,6:13:22 PM,108
7062,3114,2/21/23,6:13:49 PM,102
7063,3115,2/21/23,6:15:34 PM,132
7064,3116,2/21/23,6:28:28 PM,124
7065,3116,2/21/23,6:28:28 PM,110
7066,3117,2/21/23,6:47:53 PM,113
7067,3118,2/21/23,7:07:50 PM,116
7068,3118,2/21/23,7:07:50 PM,118
7069,3119,2/21/23,7:16:59 PM,126
7070,3120,2/21/23,7:21:02 PM,101
7071,3120,2/21/23,7:21:02 PM,113
7072,3121,2/21/23,7:25:20 PM,110
7073,3122,2/21/23,7:29:14 PM,108
7074,3122,2/21/23,7:29:14 PM,126
7075,3123,2/21/23,7:46:07 PM,126
7076,3123,2/21/23,7:46:07 PM,105
7077,3124,2/21/23,7:59:20 PM,125
7078,3124,2/21/23,7:59:20 PM,113
7079,3124,2/21/23,7:59:20 PM,131
7080,3125,2/21/23,8:12:37 PM,124
7081,3125,2/21/23,8:12:37 PM,109
7082,3125,2/21/23,8:12:37 PM,132
7083,3126,2/21/23,8:35:12 PM,102
7084,3127,2/21/23,8:40:10 PM,103
7085,3127,2/21/23,8:40:10 PM,110
7086,3127,2/21/23,8:40:10 PM,132
7087,3128,2/21/23,9:45:43 PM,109
7088,3129,2/21/23,9:50:56 PM,111
7089,3130,2/21/23,9:59:36 PM,111
7090,3130,2/21/23,9:59:36 PM,112
7091,3131,2/21/23,10:14:02 PM,105
7092,3132,2/21/23,10:55:11 PM,101
7093,3132,2/21/23,10:55:11 PM,102
7094,3132,2/21/23,10:55:11 PM,125
7095,3133,2/21/23,11:05:24 PM,128
7096,3133,2/21/23,11:05:24 PM,111
7097,3133,2/21/23,11:05:24 PM,121
7098,3134,2/22/23,11:40:25 AM,107
7099,3134,2/22/23,11:40:25 AM,108
7100,3135,2/22/23,12:00:54 PM,101
7101,3136,2/22/23,12:39:19 PM,102
7102,3136,2/22/23,12:39:19 PM,109
7103,3136,2/22/23,12:39:19 PM,113
7104,3136,2/22/23,12:39:19 PM,118
7105,3136,2/22/23,12:39:19 PM,120
7106,3136,2/22/23,12:39:19 PM,122
7107,3136,2/22/23,12:39:19 PM,131
7108,3136,2/22/23,12:39:19 PM,106
7109,3137,2/22/23,12:40:49 PM,112
7110,3138,2/22/23,1:02:28 PM,101
7111,3138,2/22/23,1:02:28 PM,102
7112,3138,2/22/23,1:02:28 PM,103
7113,3138,2/22/23,1:02:28 PM,104
7114,3138,2/22/23,1:02:28 PM,108
7115,3138,2/22/23,1:02:28 PM,112
7116,3138,2/22/23,1:02:28 PM,113
7117,3138,2/22/23,1:02:28 PM,105
7118,3139,2/22/23,1:11:07 PM,110
7119,3140,2/22/23,1:40:06 PM,119
7120,3141,2/22/23,2:15:23 PM,NULL
7121,3142,2/22/23,2:17:17 PM,102
7122,3142,2/22/23,2:17:17 PM,110
7123,3142,2/22/23,2:17:17 PM,130
7124,3142,2/22/23,2:17:17 PM,131
7125,3143,2/22/23,3:16:59 PM,107
7126,3143,2/22/23,3:16:59 PM,119
7127,3144,2/22/23,3:26:04 PM,124
7128,3144,2/22/23,3:26:04 PM,127
7129,3144,2/22/23,3:26:04 PM,112
7130,3144,2/22/23,3:26:04 PM,105
7131,3145,2/22/23,3:41:07 PM,101
7132,3145,2/22/23,3:41:07 PM,108
7133,3145,2/22/23,3:41:07 PM,109
7134,3145,2/22/23,3:41:07 PM,113
7135,3146,2/22/23,3:55:09 PM,125
7136,3146,2/22/23,3:55:09 PM,118
7137,3146,2/22/23,3:55:09 PM,122
7138,3147,2/22/23,3:59:59 PM,108
7139,3147,2/22/23,3:59:59 PM,120
7140,3147,2/22/23,3:59:59 PM,121
7141,3147,2/22/23,3:59:59 PM,123
7142,3148,2/22/23,4:03:50 PM,120
7143,3149,2/22/23,4:23:12 PM,120
7144,3149,2/22/23,4:23:12 PM,122
7145,3149,2/22/23,4:23:12 PM,123
7146,3150,2/22/23,4:23:23 PM,124
7147,3151,2/22/23,4:34:34 PM,126
7148,3151,2/22/23,4:34:34 PM,131
7149,3151,2/22/23,4:34:34 PM,132
7150,3152,2/22/23,4:42:27 PM,110
7151,3152,2/22/23,4:42:27 PM,129
7152,3152,2/22/23,4:42:27 PM,112
7153,3152,2/22/23,4:42:27 PM,NULL
7154,3153,2/22/23,5:00:52 PM,112
7155,3153,2/22/23,5:00:52 PM,132
7156,3154,2/22/23,5:44:21 PM,114
7157,3155,2/22/23,6:28:37 PM,106
7158,3156,2/22/23,6:57:53 PM,102
7159,3156,2/22/23,6:57:53 PM,106
7160,3157,2/22/23,7:34:23 PM,102
7161,3157,2/22/23,7:34:23 PM,108
7162,3158,2/22/23,7:35:02 PM,109
7163,3159,2/22/23,7:38:44 PM,118
7164,3159,2/22/23,7:38:44 PM,132
7165,3160,2/22/23,7:51:29 PM,116
7166,3160,2/22/23,7:51:29 PM,102
7167,3161,2/22/23,7:53:24 PM,124
7168,3161,2/22/23,7:53:24 PM,112
7169,3161,2/22/23,7:53:24 PM,120
7170,3161,2/22/23,7:53:24 PM,120
7171,3162,2/22/23,8:40:55 PM,124
7172,3162,2/22/23,8:40:55 PM,112
7173,3162,2/22/23,8:40:55 PM,105
7174,3163,2/22/23,8:43:58 PM,107
7175,3164,2/22/23,8:47:46 PM,130
7176,3165,2/22/23,9:02:45 PM,106
7177,3165,2/22/23,9:02:45 PM,114
7178,3166,2/22/23,9:12:20 PM,102
7179,3167,2/22/23,9:13:36 PM,103
7180,3167,2/22/23,9:13:36 PM,120
7181,3167,2/22/23,9:13:36 PM,122
7182,3167,2/22/23,9:13:36 PM,130
7183,3168,2/22/23,9:36:58 PM,107
7184,3169,2/22/23,9:50:42 PM,101
7185,3169,2/22/23,9:50:42 PM,107
7186,3169,2/22/23,9:50:42 PM,109
7187,3169,2/22/23,9:50:42 PM,131
7188,3170,2/22/23,10:13:50 PM,108
7189,3170,2/22/23,10:13:50 PM,130
7190,3170,2/22/23,10:13:50 PM,106
7191,3171,2/23/23,11:18:31 AM,121
7192,3172,2/23/23,11:52:30 AM,101
7193,3172,2/23/23,11:52:30 AM,108
7194,3173,2/23/23,11:54:41 AM,102
7195,3173,2/23/23,11:54:41 AM,111
7196,3173,2/23/23,11:54:41 AM,112
7197,3174,2/23/23,12:09:18 PM,104
7198,3175,2/23/23,12:10:43 PM,109
7199,3175,2/23/23,12:10:43 PM,117
7200,3175,2/23/23,12:10:43 PM,121
7201,3176,2/23/23,12:21:42 PM,102
7202,3176,2/23/23,12:21:42 PM,128
7203,3177,2/23/23,12:23:43 PM,104
7204,3177,2/23/23,12:23:43 PM,113
7205,3178,2/23/23,12:30:16 PM,122
7206,3179,2/23/23,12:41:52 PM,101
7207,3179,2/23/23,12:41:52 PM,127
7208,3179,2/23/23,12:41:52 PM,127
7209,3179,2/23/23,12:41:52 PM,105
7210,3180,2/23/23,12:44:52 PM,119
7211,3181,2/23/23,12:51:43 PM,102
7212,3181,2/23/23,12:51:43 PM,132
7213,3182,2/23/23,12:57:29 PM,127
7214,3183,2/23/23,1:04:34 PM,117
7215,3184,2/23/23,1:15:00 PM,126
7216,3185,2/23/23,1:22:07 PM,117
7217,3185,2/23/23,1:22:07 PM,111
7218,3185,2/23/23,1:22:07 PM,132
7219,3186,2/23/23,1:22:54 PM,102
7220,3186,2/23/23,1:22:54 PM,111
7221,3186,2/23/23,1:22:54 PM,112
7222,3187,2/23/23,1:27:18 PM,101
7223,3187,2/23/23,1:27:18 PM,102
7224,3187,2/23/23,1:27:18 PM,108
7225,3187,2/23/23,1:27:18 PM,124
7226,3187,2/23/23,1:27:18 PM,110
7227,3187,2/23/23,1:27:18 PM,113
7228,3187,2/23/23,1:27:18 PM,113
7229,3187,2/23/23,1:27:18 PM,120
7230,3187,2/23/23,1:27:18 PM,105
7231,3187,2/23/23,1:27:18 PM,122
7232,3187,2/23/23,1:27:18 PM,122
7233,3187,2/23/23,1:27:18 PM,131
7234,3188,2/23/23,1:34:56 PM,121
7235,3189,2/23/23,1:59:04 PM,102
7236,3189,2/23/23,1:59:04 PM,103
7237,3189,2/23/23,1:59:04 PM,109
7238,3189,2/23/23,1:59:04 PM,110
7239,3189,2/23/23,1:59:04 PM,113
7240,3189,2/23/23,1:59:04 PM,105
7241,3189,2/23/23,1:59:04 PM,106
7242,3189,2/23/23,1:59:04 PM,NULL
7243,3190,2/23/23,2:24:16 PM,124
7244,3190,2/23/23,2:24:16 PM,132
7245,3191,2/23/23,3:11:01 PM,117
7246,3191,2/23/23,3:11:01 PM,132
7247,3192,2/23/23,3:19:27 PM,112
7248,3193,2/23/23,3:49:25 PM,123
7249,3194,2/23/23,4:19:34 PM,125
7250,3195,2/23/23,4:24:11 PM,103
7251,3195,2/23/23,4:24:11 PM,112
7252,3195,2/23/23,4:24:11 PM,114
7253,3196,2/23/23,4:28:00 PM,111
7254,3196,2/23/23,4:28:00 PM,122
7255,3197,2/23/23,4:36:02 PM,108
7256,3198,2/23/23,4:40:05 PM,126
7257,3198,2/23/23,4:40:05 PM,132
7258,3199,2/23/23,5:13:58 PM,115
7259,3199,2/23/23,5:13:58 PM,106
7260,3200,2/23/23,5:16:39 PM,109
7261,3200,2/23/23,5:16:39 PM,123
7262,3201,2/23/23,5:21:33 PM,104
7263,3201,2/23/23,5:21:33 PM,110
7264,3201,2/23/23,5:21:33 PM,123
7265,3201,2/23/23,5:21:33 PM,132
7266,3202,2/23/23,5:22:50 PM,104
7267,3202,2/23/23,5:22:50 PM,110
7268,3202,2/23/23,5:22:50 PM,131
7269,3202,2/23/23,5:22:50 PM,NULL
7270,3203,2/23/23,5:23:12 PM,106
7271,3203,2/23/23,5:23:12 PM,132
7272,3204,2/23/23,5:29:25 PM,111
7273,3204,2/23/23,5:29:25 PM,119
7274,3205,2/23/23,5:31:33 PM,102
7275,3205,2/23/23,5:31:33 PM,111
7276,3205,2/23/23,5:31:33 PM,106
7277,3206,2/23/23,5:31:54 PM,107
7278,3206,2/23/23,5:31:54 PM,113
7279,3206,2/23/23,5:31:54 PM,130
7280,3206,2/23/23,5:31:54 PM,123
7281,3207,2/23/23,5:34:41 PM,108
7282,3207,2/23/23,5:34:41 PM,109
7283,3208,2/23/23,5:41:51 PM,108
7284,3209,2/23/23,5:42:59 PM,107
7285,3210,2/23/23,6:05:29 PM,108
7286,3210,2/23/23,6:05:29 PM,110
7287,3210,2/23/23,6:05:29 PM,129
7288,3210,2/23/23,6:05:29 PM,131
7289,3211,2/23/23,6:22:26 PM,116
7290,3211,2/23/23,6:22:26 PM,108
7291,3212,2/23/23,6:33:38 PM,101
7292,3212,2/23/23,6:33:38 PM,129
7293,3213,2/23/23,6:37:54 PM,102
7294,3214,2/23/23,6:39:22 PM,119
7295,3215,2/23/23,6:48:26 PM,113
7296,3216,2/23/23,6:51:30 PM,125
7297,3216,2/23/23,6:51:30 PM,117
7298,3216,2/23/23,6:51:30 PM,127
7299,3216,2/23/23,6:51:30 PM,129
7300,3217,2/23/23,7:56:16 PM,102
7301,3217,2/23/23,7:56:16 PM,103
7302,3217,2/23/23,7:56:16 PM,125
7303,3217,2/23/23,7:56:16 PM,119
7304,3218,2/23/23,7:57:22 PM,108
7305,3219,2/23/23,8:21:54 PM,116
7306,3219,2/23/23,8:21:54 PM,119
7307,3220,2/23/23,8:33:37 PM,109
7308,3221,2/23/23,9:09:47 PM,108
7309,3222,2/23/23,9:19:27 PM,109
7310,3222,2/23/23,9:19:27 PM,118
7311,3222,2/23/23,9:19:27 PM,123
7312,3223,2/23/23,10:05:27 PM,116
7313,3223,2/23/23,10:05:27 PM,126
7314,3223,2/23/23,10:05:27 PM,132
7315,3224,2/23/23,10:22:21 PM,107
7316,3225,2/24/23,11:44:17 AM,108
7317,3226,2/24/23,11:56:22 AM,108
7318,3226,2/24/23,11:56:22 AM,129
7319,3226,2/24/23,11:56:22 AM,113
7320,3226,2/24/23,11:56:22 AM,118
7321,3226,2/24/23,11:56:22 AM,121
7322,3227,2/24/23,11:57:44 AM,103
7323,3227,2/24/23,11:57:44 AM,122
7324,3228,2/24/23,12:08:42 PM,109
7325,3228,2/24/23,12:08:42 PM,111
7326,3229,2/24/23,12:11:31 PM,124
7327,3229,2/24/23,12:11:31 PM,120
7328,3230,2/24/23,12:13:18 PM,121
7329,3230,2/24/23,12:13:18 PM,106
7330,3231,2/24/23,12:15:10 PM,125
7331,3231,2/24/23,12:15:10 PM,130
7332,3232,2/24/23,12:24:43 PM,124
7333,3232,2/24/23,12:24:43 PM,125
7334,3232,2/24/23,12:24:43 PM,126
7335,3232,2/24/23,12:24:43 PM,122
7336,3233,2/24/23,12:29:32 PM,106
7337,3234,2/24/23,12:34:37 PM,101
7338,3234,2/24/23,12:34:37 PM,101
7339,3234,2/24/23,12:34:37 PM,115
7340,3234,2/24/23,12:34:37 PM,102
7341,3234,2/24/23,12:34:37 PM,102
7342,3234,2/24/23,12:34:37 PM,124
7343,3234,2/24/23,12:34:37 PM,109
7344,3234,2/24/23,12:34:37 PM,113
7345,3234,2/24/23,12:34:37 PM,121
7346,3234,2/24/23,12:34:37 PM,105
7347,3235,2/24/23,12:49:47 PM,118
7348,3236,2/24/23,12:50:51 PM,101
7349,3236,2/24/23,12:50:51 PM,115
7350,3236,2/24/23,12:50:51 PM,105
7351,3236,2/24/23,12:50:51 PM,123
7352,3237,2/24/23,12:51:26 PM,102
7353,3238,2/24/23,12:52:55 PM,122
7354,3239,2/24/23,1:11:53 PM,118
7355,3240,2/24/23,1:24:10 PM,107
7356,3240,2/24/23,1:24:10 PM,127
7357,3240,2/24/23,1:24:10 PM,122
7358,3241,2/24/23,1:26:36 PM,107
7359,3242,2/24/23,1:26:39 PM,116
7360,3242,2/24/23,1:26:39 PM,120
7361,3242,2/24/23,1:26:39 PM,123
7362,3243,2/24/23,1:29:11 PM,118
7363,3243,2/24/23,1:29:11 PM,123
7364,3244,2/24/23,1:40:52 PM,116
7365,3244,2/24/23,1:40:52 PM,117
7366,3245,2/24/23,2:08:37 PM,132
7367,3246,2/24/23,2:31:36 PM,116
7368,3246,2/24/23,2:31:36 PM,124
7369,3246,2/24/23,2:31:36 PM,117
7370,3247,2/24/23,2:43:13 PM,117
7371,3248,2/24/23,3:00:06 PM,112
7372,3249,2/24/23,3:18:55 PM,108
7373,3249,2/24/23,3:18:55 PM,109
7374,3249,2/24/23,3:18:55 PM,118
7375,3250,2/24/23,4:09:29 PM,101
7376,3250,2/24/23,4:09:29 PM,109
7377,3250,2/24/23,4:09:29 PM,119
7378,3250,2/24/23,4:09:29 PM,106
7379,3251,2/24/23,4:19:28 PM,117
7380,3252,2/24/23,4:28:32 PM,118
7381,3253,2/24/23,4:33:11 PM,112
7382,3254,2/24/23,4:39:08 PM,109
7383,3254,2/24/23,4:39:08 PM,129
7384,3254,2/24/23,4:39:08 PM,111
7385,3255,2/24/23,4:41:21 PM,105
7386,3255,2/24/23,4:41:21 PM,105
7387,3255,2/24/23,4:41:21 PM,132
7388,3256,2/24/23,5:31:07 PM,104
7389,3256,2/24/23,5:31:07 PM,108
7390,3256,2/24/23,5:31:07 PM,113
7391,3256,2/24/23,5:31:07 PM,113
7392,3257,2/24/23,5:38:20 PM,111
7393,3257,2/24/23,5:38:20 PM,105
7394,3258,2/24/23,5:40:49 PM,125
7395,3258,2/24/23,5:40:49 PM,109
7396,3258,2/24/23,5:40:49 PM,130
7397,3259,2/24/23,5:40:57 PM,116
7398,3260,2/24/23,5:41:19 PM,105
7399,3260,2/24/23,5:41:19 PM,132
7400,3261,2/24/23,5:50:57 PM,101
7401,3261,2/24/23,5:50:57 PM,124
7402,3261,2/24/23,5:50:57 PM,113
7403,3261,2/24/23,5:50:57 PM,119
7404,3262,2/24/23,6:05:09 PM,102
7405,3262,2/24/23,6:05:09 PM,112
7406,3262,2/24/23,6:05:09 PM,130
7407,3263,2/24/23,6:11:03 PM,101
7408,3264,2/24/23,6:19:39 PM,108
7409,3264,2/24/23,6:19:39 PM,131
7410,3265,2/24/23,6:39:12 PM,116
7411,3265,2/24/23,6:39:12 PM,110
7412,3265,2/24/23,6:39:12 PM,113
7413,3266,2/24/23,6:40:58 PM,115
7414,3266,2/24/23,6:40:58 PM,126
7415,3267,2/24/23,6:42:17 PM,126
7416,3267,2/24/23,6:42:17 PM,113
7417,3268,2/24/23,7:23:15 PM,118
7418,3268,2/24/23,7:23:15 PM,122
7419,3269,2/24/23,7:26:01 PM,109
7420,3269,2/24/23,7:26:01 PM,120
7421,3269,2/24/23,7:26:01 PM,106
7422,3270,2/24/23,7:31:37 PM,129
7423,3271,2/24/23,7:40:28 PM,117
7424,3272,2/24/23,7:43:11 PM,125
7425,3272,2/24/23,7:43:11 PM,110
7426,3273,2/24/23,8:20:10 PM,124
7427,3273,2/24/23,8:20:10 PM,110
7428,3274,2/24/23,8:23:21 PM,113
7429,3274,2/24/23,8:23:21 PM,106
7430,3275,2/24/23,8:40:50 PM,NULL
7431,3276,2/24/23,8:46:55 PM,109
7432,3276,2/24/23,8:46:55 PM,114
7433,3277,2/24/23,8:49:40 PM,124
7434,3278,2/24/23,9:03:42 PM,102
